,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar,Z3-4.4.1,Z3-4.3.2,CVC3,CVC4,Yices,veriT,Alt-Ergo-1.01,Alt-Ergo-0.95.2,Predicted Alt-Ergo-0.95.2,Predicted Alt-Ergo-1.01,Predicted CVC3,Predicted CVC4,Predicted Yices,Predicted Z3-4.3.2,Predicted Z3-4.4.1,Predicted veriT,key,rf,rf time,rf result,best,best time,best result,worst,worst time,worst result,dt,dt time,dt result,rand time
decrease1:Decrease1:decrease1_induction,Unknown,0.162022485625,Unknown,0.162300526449,Timeout,10.1005712326,Timeout,10.1848952876,Unknown,8.96542041289,Unknown,2.5650194787,Unknown,3.41980003473,2.0,0.0,2.0,0.0,9.0,14.0,0.0,0.0,0.0,decrease1.mlw,0.0,2.0,10.0,decrease1_induction,0.0,0.0,2.0,1.0,0.0,13.0,14.0,0.0,2.0,0.0,0.0,29.0,Decrease1,0.0,12.0,Timeout,10.0900982768,0.0,0.0,13.4198000347,12.5650194787,14.2134281306,14.2734751206,18.9654204129,14.205987584,10.1623005264,10.1620224856,6.34245153623,5.92940793625,6.15177177496,6.31716097257,8.30898124133,7.89985143733,7.65138149797,6.98838298959,decrease1:Decrease1:decrease1_induction,A34avZzy,45.6501277354,Unknown,aAzZv34y,45.6501277354,Unknown,y43vZzAa,45.6501277354,Unknown,43vAayZz,45.6501277354,Timeout,45.6501277354
defunctionalization:CPS:cps_correct,Valid,0.123491812781,Valid,0.118242689659,Valid,0.106786494889,Valid,0.1280335357,Valid,0.100139976769,Valid,0.129148266538,Valid,0.137043817667,0.0,0.0,1.666667,0.0,4.0,3.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,3.0,cps_correct,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,CPS,0.0,2.0,Valid,0.0917457086,0.0,0.0,0.137043817667,0.129148266538,0.106786494889,0.1280335357,0.100139976769,0.0917457086,0.118242689659,0.123491812781,7.3881075488,6.69397287511,5.69224982089,5.6533301898,8.33123530514,8.67827364545,6.21696245483,7.90057113604,defunctionalization:CPS:cps_correct,43ZAavyz,0.1280335357,Valid,vy3Aa4zZ,0.0917457086,Valid,Zz4aA3yv,0.137043817667,Valid,4Z3Avyza,0.1280335357,Valid,0.116829037825
defunctionalization:CPS:cps_correct_expr,Unknown,0.155399568759,Unknown,0.137226163909,Unknown,0.1246296134,Timeout,10.135506018,Unknown,1.0682644129,Timeout,10.124657931,Timeout,10.1172525946,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,4.0,cps_correct_expr,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,9.0,CPS,0.0,4.0,Unknown,0.111265264962,0.0,0.0,14.2252873455,14.2305550918,10.1246296134,14.2382752551,11.0682644129,10.111265265,10.1372261639,10.1553995688,13.1378608267,12.3553167302,10.1934535098,4.73936337188,10.1852963507,10.944801371,7.9804973844,10.3489744779,defunctionalization:CPS:cps_correct_expr,4Zy3vzAa,31.9742015675,Timeout,v3AayZz4,31.9742015675,Unknown,4zZyaA3v,31.9742015675,Timeout,4Z3yvzAa,31.9742015675,Timeout,31.9742015675
defunctionalization:Defunctionalization2:WP_parameter continue_2,Unknown,0.451704532636,Valid,0.137147810691,Valid,0.110293678227,Valid,0.291426207,Valid,0.10847371325,Valid,0.168748423037,Valid,0.166866295701,2.0,0.0,1.935484,3.0,9.0,31.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,3.0,26.0,WP_parameter continue_2,0.0,0.0,2.0,0.0,1.0,41.0,34.0,3.0,3.0,0.0,0.0,71.0,Defunctionalization2,0.0,32.0,Timeout,10.1117987028,0.0,7.0,0.166866295701,0.168748423037,0.110293678227,0.291426207,0.10847371325,14.221408967,0.137147810691,10.4517045326,5.9860369969,4.85509038411,7.1651081903,7.07858809455,8.2617430602,10.7909626795,10.6966007113,11.8868469346,defunctionalization:Defunctionalization2:WP_parameter continue_2,Aa43yZzv,0.137147810691,Valid,y3AZz4av,0.10847371325,Valid,va4zZA3y,10.8549294424,Valid,3yAa4Zzv,0.110293678227,Valid,1.67289791209
defunctionalization:Defunctionalization2:WP_parameter eval_2,Unknown,0.4720438266,Unknown,0.179645774711,Valid,0.176412536657,Timeout,10.1288889294,Unknown,1.3208177794,Timeout,10.1265120874,Timeout,10.125194481,2.0,0.0,1.84375,3.0,9.0,32.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,3.0,27.0,WP_parameter eval_2,0.0,0.0,2.0,0.0,1.0,37.0,35.0,3.0,3.0,0.0,0.0,69.0,Defunctionalization2,0.0,29.0,Timeout,10.1036901412,0.0,6.0,14.2309368377,14.2318743339,0.176412536657,14.2335656441,11.3208177794,14.2156447082,10.1796457747,10.4720438266,5.5242768429,4.1787891142,6.11532453826,6.73576974808,7.45221450418,9.82520583283,10.0240762386,11.6942527673,defunctionalization:Defunctionalization2:WP_parameter eval_2,Aa34yzZv,0.828102137968,Valid,3AayvZz4,0.176412536657,Valid,4zZvyaA3,42.6332055564,Valid,3yAa4Zzv,0.176412536657,Valid,21.4048090465
defunctionalization:Defunctionalization2:WP_parameter interpret_2,Valid,0.127644638674,Valid,0.136184071767,Valid,0.101998360929,Valid,0.135779767082,Valid,0.0996714621481,Valid,0.13232463429,Valid,0.139430331594,0.0,0.0,1.833333,0.0,6.0,6.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,2.0,5.0,WP_parameter interpret_2,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,12.0,Defunctionalization2,0.0,4.0,Valid,0.086042466,0.0,1.0,0.139430331594,0.13232463429,0.101998360929,0.135779767082,0.0996714621481,0.086042466,0.136184071767,0.127644638674,7.90404121827,6.85185002956,6.89865424833,7.28298001744,9.06774655197,8.30737792174,8.90743936303,9.04812924799,defunctionalization:Defunctionalization2:WP_parameter interpret_2,A34azZvy,0.136184071767,Valid,vy3az4AZ,0.086042466,Valid,ZA4za3yv,0.139430331594,Valid,4Zzv3Aay,0.135779767082,Valid,0.119884466561
defunctionalization:Defunctionalization2:WP_parameter test,Valid,0.126797916762,Valid,0.126628469184,Valid,0.102089385324,Valid,0.129352450194,Valid,0.0968117787927,Valid,0.123496185571,Valid,0.12910370454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Defunctionalization2,1.0,0.0,Valid,0.09520416713,0.0,0.0,0.12910370454,0.123496185571,0.102089385324,0.129352450194,0.0968117787927,0.09520416713,0.126628469184,0.126797916762,0.126135026715,0.126706085306,0.102087500712,0.31247327408,0.240163335441,0.30766015884,0.30919704211,0.22983285944,defunctionalization:Defunctionalization2:WP_parameter test,3aAvyzZ4,0.102089385324,Valid,vy3zAaZ4,0.09520416713,Valid,4ZaAz3yv,0.129352450194,Valid,vy3zZa4A,0.09520416713,Valid,0.116185507187
defunctionalization:Defunctionalization:WP_parameter continue_2,Valid,0.147182401067,Valid,0.131869465628,Valid,0.1057867582,Valid,0.165148054137,Valid,0.1009333748,Valid,0.133283034161,Valid,0.1233821624,4.0,0.0,2.033333,1.0,9.0,30.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,3.0,23.0,WP_parameter continue_2,0.0,0.0,2.0,2.0,1.0,33.0,31.0,1.0,3.0,0.0,0.0,66.0,Defunctionalization,0.0,30.0,Valid,0.10003155556,0.0,1.0,0.1233821624,0.133283034161,0.1057867582,0.165148054137,0.1009333748,0.10003155556,0.131869465628,0.147182401067,5.03602209517,4.16643622483,5.2257697214,6.19561034282,7.57407981021,8.06413102774,7.04543673727,8.57221230608,defunctionalization:Defunctionalization:WP_parameter continue_2,Aa34Zyzv,0.131869465628,Valid,vy3ZAza4,0.10003155556,Valid,4azAZ3yv,0.165148054137,Valid,3AzZa4yv,0.1057867582,Valid,0.125952100744
defunctionalization:Defunctionalization:WP_parameter eval_2,Valid,0.2113810909,Valid,0.142854404865,Valid,0.271237087842,Timeout,10.1462623914,Unknown,1.3526700802,Valid,0.142631321947,Valid,0.138788433571,4.0,0.0,1.837838,1.0,9.0,37.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,3.0,30.0,WP_parameter eval_2,0.0,0.0,2.0,2.0,1.0,31.0,38.0,1.0,3.0,0.0,0.0,72.0,Defunctionalization,0.0,29.0,Valid,0.1035027872,0.0,0.0,0.138788433571,0.142631321947,0.271237087842,14.2459341749,11.3526700802,0.1035027872,0.142854404865,0.2113810909,4.01433560724,3.13694794365,3.96929035153,5.4552135274,6.47357662647,6.06703745822,5.41654398141,6.7725554169,defunctionalization:Defunctionalization:WP_parameter eval_2,A3aZ4zyv,0.142854404865,Valid,vZzAa3y4,0.1035027872,Valid,4y3aAzZv,11.7701695594,Valid,3AzZa4yv,0.271237087842,Valid,1.81110382652
defunctionalization:Defunctionalization:WP_parameter interpret_2,Valid,0.136337153667,Valid,0.130619601357,Valid,0.103787143625,Valid,0.152632299706,Valid,0.0900415792,Valid,0.131612349676,Valid,0.134056097329,0.0,0.0,1.833333,0.0,6.0,6.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,2.0,5.0,WP_parameter interpret_2,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,12.0,Defunctionalization,0.0,4.0,Valid,0.0960638568421,0.0,1.0,0.134056097329,0.131612349676,0.103787143625,0.152632299706,0.0900415792,0.0960638568421,0.130619601357,0.136337153667,7.90404121827,6.85185002956,6.89865424833,7.28298001744,9.06774655197,8.30737792174,8.90743936303,9.04812924799,defunctionalization:Defunctionalization:WP_parameter interpret_2,A34azZvy,0.130619601357,Valid,yv3AzZa4,0.0900415792,Valid,4aZzA3vy,0.152632299706,Valid,4Zzv3Aay,0.152632299706,Valid,0.121893760175
defunctionalization:Defunctionalization:WP_parameter test,Valid,0.12832657527,Valid,0.132188254159,Valid,0.104317949717,Valid,0.1286441958,Valid,0.0987864122987,Valid,0.126798840211,Valid,0.121685772357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Defunctionalization,1.0,0.0,Valid,0.09784561725,0.0,0.0,0.121685772357,0.126798840211,0.104317949717,0.1286441958,0.0987864122987,0.09784561725,0.132188254159,0.12832657527,0.126135026715,0.126706085306,0.102087500712,0.31247327408,0.240163335441,0.30766015884,0.30919704211,0.22983285944,defunctionalization:Defunctionalization:WP_parameter test,3aAvyzZ4,0.104317949717,Valid,vy3Zza4A,0.09784561725,Valid,A4azZ3yv,0.132188254159,Valid,vy3zZa4A,0.09784561725,Valid,0.117324202133
defunctionalization:Defunctionalization:size_c_pos,Unknown,0.122915697365,Unknown,0.131081872094,Unknown,0.156103028818,Unknown,0.13030593894,Unknown,1.939238055,Timeout,10.0977301552,Timeout,10.1075912542,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_c_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,Defunctionalization,0.0,1.0,Unknown,0.10187816923,0.0,0.0,14.2184176673,14.2114092998,10.1561030288,10.1303059389,11.939238055,10.1018781692,10.1310818721,10.1229156974,8.68855167255,8.69859302022,8.86794921839,11.5588640231,11.422929724,10.8202147785,11.9153648686,11.2827327204,defunctionalization:Defunctionalization:size_c_pos,aA3zvy4Z,22.7868441708,Unknown,va4A3yzZ,22.7868441708,Unknown,Zzy3A4av,22.7868441708,Timeout,Aa3zZ4vy,22.7868441708,Unknown,22.7868441708
defunctionalization:Defunctionalization:size_e_pos,Unknown,0.120850022762,Unknown,0.13031503389,Unknown,0.136938464097,Timeout,11.115034652,Timeout,10.0874137098,Timeout,10.1098911334,Timeout,10.0982506462,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_e_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,Defunctionalization,0.0,1.0,Unknown,0.10065654975,0.0,0.0,14.2117791326,14.2200526978,10.1369384641,14.9513877388,14.2040809401,10.1006565497,10.1303150339,10.1208500228,8.68855167255,8.69859302022,8.86794921839,11.5588640231,11.422929724,10.8202147785,11.9153648686,11.2827327204,defunctionalization:Defunctionalization:size_e_pos,aA3zvy4Z,41.8993502119,Unknown,vaA3yZz4,41.8993502119,Unknown,4zZy3Aav,41.8993502119,Timeout,Aa3zZ4vy,41.8993502119,Unknown,41.8993502119
defunctionalization:DirectSem:WP_parameter test,Valid,0.11747951806,Valid,0.121899186119,Valid,0.09651463903,Valid,0.117789699951,Valid,0.0838701486,Valid,0.122223962167,Valid,0.1059060436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,DirectSem,1.0,0.0,Valid,0.0895958547442,0.0,0.0,0.1059060436,0.122223962167,0.09651463903,0.117789699951,0.0838701486,0.0895958547442,0.121899186119,0.11747951806,0.126135026715,0.126706085306,0.102087500712,0.31247327408,0.240163335441,0.30766015884,0.30919704211,0.22983285944,defunctionalization:DirectSem:WP_parameter test,3aAvyzZ4,0.09651463903,Valid,yv3Za4Az,0.0838701486,Valid,zA4aZ3vy,0.122223962167,Valid,vy3zZa4A,0.0895958547442,Valid,0.106909881534
defunctionalization:DirectSem:eval_p3,Valid,0.11947183325,Valid,0.118648233879,Valid,0.0974640007042,Valid,0.121280187775,Valid,0.0881769128718,Valid,0.119559524508,Valid,0.122817017885,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,2.0,eval_p3,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,DirectSem,0.0,0.0,Valid,0.08722879039,0.0,1.0,0.122817017885,0.119559524508,0.0974640007042,0.121280187775,0.0881769128718,0.08722879039,0.118648233879,0.11947183325,3.57902074699,3.49475505106,0.842222691885,1.81088167674,2.51499742456,1.62406917546,0.72205683347,2.12824615651,defunctionalization:DirectSem:eval_p3,Z3z4vyAa,0.122817017885,Valid,vy3Aaz4Z,0.08722879039,Valid,Z4zaA3yv,0.122817017885,Valid,3Zzv4yAa,0.0974640007042,Valid,0.109330812658
defunctionalization:RWithError:WP_parameter eval_1,Valid,0.167171306614,Valid,0.163629656262,Valid,0.166698549391,Timeout,11.1587000192,Unknown,1.8075691246,Timeout,10.1306743644,Timeout,10.1325530666,5.0,0.0,1.735849,1.0,10.0,53.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,47.0,WP_parameter eval_1,1.0,0.0,0.0,11.0,1.0,41.0,55.0,2.0,1.0,0.0,0.0,96.0,RWithError,0.0,29.0,Timeout,10.1244559518,0.0,1.0,14.2361733499,14.2348362505,0.166698549391,14.9838775395,11.8075691246,14.2304113897,0.163629656262,0.167171306614,7.34621335336,6.03300084078,7.97631832278,7.29754192576,8.60738070601,8.29409310012,8.19971810791,9.24146816588,defunctionalization:RWithError:WP_parameter eval_1,A4a3Zzyv,0.163629656262,Valid,A3ayvzZ4,0.163629656262,Valid,4Zzvya3A,43.5211238332,Valid,Av4y3zaZ,0.163629656262,Valid,11.0043213024
defunctionalization:RWithError:WP_parameter eval_2,Timeout,11.117774502,Valid,0.426329131652,Unknown,0.325514292655,Timeout,11.1549219478,Timeout,10.1462523192,Failure,6.9681329548,Failure,7.7182924054,4.0,0.0,1.721311,1.0,12.0,61.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,54.0,WP_parameter eval_2,1.0,0.0,1.0,13.0,2.0,48.0,63.0,2.0,1.0,0.0,0.0,110.0,RWithError,0.0,33.0,Timeout,10.1085366378,0.0,2.0,12.6321826164,12.1883090245,10.3255142927,14.9810641699,14.2459270012,14.2190897373,0.426329131652,14.9534246873,8.97441513071,6.86937893706,9.20860077176,9.40284901198,8.79801440526,9.30378831929,9.88458845603,10.2003863386,defunctionalization:RWithError:WP_parameter eval_2,Aya3z4Zv,0.426329131652,Valid,A3zZvya4,0.426329131652,Valid,4ayvZz3A,57.9657541913,Valid,Av4y3zaZ,0.426329131652,Valid,29.1960416615
defunctionalization:RWithError:WP_parameter interpret,Valid,0.152075264114,Valid,0.159811501429,Valid,0.143770704519,Valid,0.174722127833,Failure,5.20734500364,Valid,0.155528861823,Valid,0.157987664913,0.0,0.0,1.4,0.0,5.0,5.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,5.0,WP_parameter interpret,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,8.0,RWithError,0.0,2.0,Valid,0.126919919118,0.0,1.0,0.157987664913,0.155528861823,0.143770704519,0.174722127833,11.2745927637,0.126919919118,0.159811501429,0.152075264114,7.24151514863,5.25510119385,3.67738369695,1.42431658964,7.50643461193,8.72681154353,2.99564444798,6.44350449864,defunctionalization:RWithError:WP_parameter interpret,4Z3Avayz,0.174722127833,Valid,v3azZA4y,0.126919919118,Valid,y4AZza3v,5.38206713147,Valid,4Z3Avyza,0.174722127833,Valid,0.803891845991
defunctionalization:RWithError:WP_parameter recompose_underflow,Valid,0.267353776294,Valid,0.173697957065,Unknown,0.249088122474,Timeout,11.1404150976,Valid,0.17374484712,Timeout,10.1241305738,Timeout,10.127718772,4.0,0.0,1.611111,3.0,11.0,54.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,1.0,45.0,WP_parameter recompose_underflow,0.0,0.0,3.0,0.0,2.0,53.0,57.0,3.0,1.0,0.0,0.0,100.0,RWithError,0.0,36.0,Valid,0.143953638169,4.0,11.0,14.2327329605,14.2301798961,10.2490881225,14.9702654802,0.17374484712,0.143953638169,0.173697957065,0.267353776294,6.37639205457,5.54329335077,7.25342630134,6.41521053614,8.12932336251,10.2524961203,10.4170109232,11.4715400894,defunctionalization:RWithError:WP_parameter recompose_underflow,Aa43yzZv,0.173697957065,Valid,vAya3zZ4,0.143953638169,Valid,4Zz3ayAv,31.9087063422,Valid,4aAy3vZz,11.4077688739,Valid,6.51795806784
defunctionalization:RWithError:WP_parameter recompose_values,Timeout,11.1232440614,Valid,0.327030615,Unknown,0.282280036935,Timeout,10.9375469904,Timeout,10.1112468096,Timeout,10.12219491,Timeout,10.1446322738,4.0,0.0,1.78125,3.0,12.0,64.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,1.0,53.0,WP_parameter recompose_values,0.0,0.0,3.0,0.0,4.0,62.0,67.0,3.0,1.0,0.0,0.0,127.0,RWithError,0.0,53.0,Valid,0.194674433225,4.0,3.0,14.2447732158,14.2288028237,10.2822800369,14.819916807,14.2210165616,0.194674433225,0.327030615,14.9574917165,6.07329598632,4.98915745802,7.85015446298,7.0140423195,8.34621940246,10.0029436957,10.1709055683,12.3819490009,defunctionalization:RWithError:WP_parameter recompose_values,Aa43yzZv,0.327030615,Valid,vA3yzZ4a,0.194674433225,Valid,a4Zzy3Av,53.0481756971,Valid,4aAy3vZz,22.3878216668,Valid,17.8345675515
defunctionalization:RWithError:WP_parameter test,Valid,0.156391030529,Valid,0.152066406879,Valid,0.147085551917,Valid,0.156551003787,Valid,0.136004424278,Valid,0.151338599329,Valid,0.152475133077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,RWithError,1.0,0.0,Valid,0.132481957837,0.0,0.0,0.152475133077,0.151338599329,0.147085551917,0.156551003787,0.136004424278,0.132481957837,0.152066406879,0.156391030529,0.126135026715,0.126706085306,0.102087500712,0.31247327408,0.240163335441,0.30766015884,0.30919704211,0.22983285944,defunctionalization:RWithError:WP_parameter test,3aAvyzZ4,0.147085551917,Valid,vy3zAZa4,0.132481957837,Valid,4aZAz3yv,0.156551003787,Valid,vy3zZa4A,0.132481957837,Valid,0.148049263454
defunctionalization:RWithError:size_c_pos,Unknown,0.156168401122,Unknown,0.147748289222,Unknown,6.7061937652,Unknown,0.171364997444,Timeout,10.1064784448,Timeout,10.1655721346,Timeout,10.1578608334,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_c_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,RWithError,0.0,1.0,Timeout,10.129807158,0.0,0.0,14.2541971612,14.2596934337,16.7061937652,10.1713649974,14.2176266147,14.2342190885,10.1477482892,10.1561684011,8.68855167255,8.69859302022,8.86794921839,11.5588640231,11.422929724,10.8202147785,11.9153648686,11.2827327204,defunctionalization:RWithError:size_c_pos,aA3zvy4Z,47.7411940238,Unknown,Aa4yvZz3,47.7411940238,Unknown,3zZvy4aA,47.7411940238,Unknown,Aa3zZ4vy,47.7411940238,Unknown,47.7411940238
defunctionalization:ReductionSemantics:WP_parameter contract,Valid,0.132063726276,Valid,0.132955695523,Valid,0.104001580289,Valid,0.161432240727,Failure,4.84055579881,Valid,0.12660055887,Valid,0.130406195111,0.0,0.0,1.833333,2.0,8.0,12.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,1.0,11.0,WP_parameter contract,0.0,0.0,1.0,0.0,0.0,14.0,14.0,2.0,1.0,0.0,0.0,29.0,ReductionSemantics,1.0,7.0,Valid,0.09283890495,4.0,0.0,0.130406195111,0.12660055887,0.104001580289,0.161432240727,11.1099496147,0.09283890495,0.132955695523,0.132063726276,3.32282403347,2.78552096427,3.67456342838,3.40886023796,4.72470239463,6.94009062264,6.58637811252,10.8690438677,defunctionalization:ReductionSemantics:WP_parameter contract,Aa43yZzv,0.132955695523,Valid,v3zZaA4y,0.09283890495,Valid,y4AaZz3v,5.00198803954,Valid,y3Aa4zZv,4.9445573791,Valid,0.730826460815
defunctionalization:ReductionSemantics:WP_parameter decompose,Valid,0.1540077274,Valid,0.1478685383,Valid,0.128006845417,Valid,0.322065411842,Failure,5.0385204538,Valid,0.130824849,Valid,0.13892460575,3.0,0.0,2.105263,4.0,9.0,19.0,0.0,0.0,4.0,defunctionalization.mlw,0.0,2.0,14.0,WP_parameter decompose,0.0,0.0,2.0,0.0,0.0,29.0,23.0,4.0,2.0,0.0,0.0,53.0,ReductionSemantics,4.0,10.0,Valid,0.10696316114,10.0,1.0,0.13892460575,0.130824849,0.128006845417,0.322065411842,11.1976197633,0.10696316114,0.1478685383,0.1540077274,3.44718618678,2.81085910723,3.62176187363,3.93487109351,4.60206921574,9.66353106668,9.33228393614,11.8763541959,defunctionalization:ReductionSemantics:WP_parameter decompose,Aa34yZzv,0.1478685383,Valid,v3zZAa4y,0.10696316114,Valid,y4aAZz3v,5.36058586564,Valid,y3Aa4zZv,5.16652729922,Valid,0.791052362275
defunctionalization:ReductionSemantics:WP_parameter decompose_cont,Valid,0.1758627595,Valid,0.153807557844,Valid,0.15091662901,Timeout,11.1223118346,Valid,0.166301050944,Failure,6.579816849,Failure,5.5000341173,4.0,0.0,1.868421,4.0,11.0,38.0,0.0,0.0,3.0,defunctionalization.mlw,0.0,2.0,32.0,WP_parameter decompose_cont,0.0,0.0,1.0,1.0,1.0,43.0,42.0,4.0,2.0,0.0,0.0,85.0,ReductionSemantics,3.0,27.0,Timeout,10.0856732764,7.0,2.0,11.4127286523,11.9705467614,0.15091662901,14.9567984725,0.166301050944,14.2028449769,0.153807557844,0.1758627595,3.9276232344,2.78919362754,5.74740086115,6.1744908813,7.14369432196,8.98104587505,9.07988797808,11.8055260009,defunctionalization:ReductionSemantics:WP_parameter decompose_cont,Aa34yzZv,0.153807557844,Valid,3AyaZzv4,0.15091662901,Valid,4vzZayA3,33.4636988368,Valid,4aAy3vZz,11.2981745941,Valid,6.81928921478
defunctionalization:ReductionSemantics:WP_parameter decompose_term,Valid,0.229934028581,Valid,0.156161412167,Valid,0.165947818432,Timeout,11.1369734432,Unknown,0.643351372538,Valid,3.5131114174,Valid,3.3882798138,10.0,0.0,1.892308,8.0,11.0,65.0,0.0,0.0,7.0,defunctionalization.mlw,0.0,3.0,51.0,WP_parameter decompose_term,0.0,0.0,3.0,2.0,1.0,74.0,73.0,8.0,3.0,0.0,0.0,148.0,ReductionSemantics,7.0,40.0,Timeout,10.091886917,16.0,2.0,3.3882798138,3.5131114174,0.165947818432,14.9677044825,10.6433513725,14.2072580587,0.156161412167,0.229934028581,5.94999864161,4.95520474855,7.53329685443,7.44198109536,8.70644289472,9.96678534111,9.96998657378,12.2937930535,defunctionalization:ReductionSemantics:WP_parameter decompose_term,Aa43yzZv,0.156161412167,Valid,A3aZzyv4,0.156161412167,Valid,4vyzZa3A,25.3853231501,Valid,3yAa4Zzv,0.165947818432,Valid,5.1360555202
defunctionalization:ReductionSemantics:WP_parameter eval_1,Valid,0.146925170276,Valid,0.145381549114,Valid,0.127266254278,Valid,0.181019947686,Failure,5.47884752872,Valid,0.173877699667,Valid,0.167020232167,4.0,0.0,1.695652,1.0,10.0,46.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,41.0,WP_parameter eval_1,0.0,0.0,0.0,9.0,1.0,34.0,47.0,1.0,1.0,0.0,0.0,82.0,ReductionSemantics,0.0,25.0,Timeout,10.0947962188,0.0,0.0,0.167020232167,0.173877699667,0.127266254278,0.181019947686,11.4025335011,14.2093247798,0.145381549114,0.146925170276,7.36745786445,6.10044549116,6.72925608697,6.65882072217,8.10015910362,7.73143624468,7.27552111273,8.11269313056,defunctionalization:ReductionSemantics:WP_parameter eval_1,A43Zazyv,0.145381549114,Valid,3AaZz4yv,0.127266254278,Valid,vy4zZaA3,15.7546636952,Valid,Av4y3zaZ,0.145381549114,Valid,2.38172139184
defunctionalization:ReductionSemantics:WP_parameter eval_2,Valid,0.162592841516,Valid,0.155389937556,Valid,0.168350588091,Timeout,11.1212818494,Failure,6.1708847108,Timeout,10.110135569,Timeout,10.1031557038,4.0,0.0,1.711538,1.0,10.0,52.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,46.0,WP_parameter eval_2,0.0,0.0,0.0,12.0,2.0,41.0,53.0,1.0,1.0,0.0,0.0,94.0,ReductionSemantics,0.0,28.0,Timeout,10.086195191,0.0,1.0,14.2152648648,14.2202264829,0.168350588091,14.9560325613,11.7507369179,14.2032156018,0.155389937556,0.162592841516,7.57725961772,6.17428035884,7.5446610077,7.4076390717,8.2054027556,7.47159305866,7.47181564563,8.93204288548,defunctionalization:ReductionSemantics:WP_parameter eval_2,A4zZ3ayv,0.155389937556,Valid,Aa3yvZz4,0.155389937556,Valid,4zZvy3aA,47.7600036121,Valid,Av4y3zaZ,0.155389937556,Valid,12.0600243784
