,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar
verifythis_fm2012_treedel:Treedel:WP_parameter search_tree_delete_min,Timeout,11.110151567599999,Valid,6.623894169000001,Timeout,10.110886913599998,Timeout,11.1446081498,Unknown,4.1629453438,Timeout,10.1557051816,Timeout,10.1681425788,40.0,0.0,1.802419,10.0,45.0,248.0,0.0,0.0,10.0,verifythis_fm2012_treedel.mlw,0.0,19.0,162.0,WP_parameter search_tree_delete_min,2.0,0.0,18.0,0.0,5.0,234.0,260.0,12.0,19.0,22.0,1.0,478.0,Treedel,0.0,175.0,Timeout,10.144410576199999,14.0,35.0
verifythis_fm2012_treedel:Treedel:WP_parameter tree_left,Valid,0.12934081147058824,Valid,0.13309165065517242,Valid,0.13724392089473683,Valid,0.161206741875,Valid,0.11249522199999999,Valid,0.1424633363076923,Valid,0.14941422876,0.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,2.0,verifythis_fm2012_treedel.mlw,0.0,1.0,7.0,WP_parameter tree_left,0.0,0.0,1.0,0.0,0.0,16.0,11.0,2.0,1.0,1.0,0.0,25.0,Treedel,0.0,7.0,Timeout,10.104443323000002,4.0,3.0
verifythis_fm2012_treedel:Treedel:WP_parameter tree_right,Valid,0.13125710663749998,Valid,0.13542722244,Valid,0.12822892331578944,Valid,0.15936295038888887,Valid,0.12651307707291667,Valid,0.1417921283255814,Valid,0.14684980136363635,0.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,2.0,verifythis_fm2012_treedel.mlw,0.0,1.0,7.0,WP_parameter tree_right,0.0,0.0,1.0,0.0,0.0,16.0,11.0,2.0,1.0,1.0,0.0,25.0,Treedel,0.0,7.0,Timeout,10.0981471726,4.0,3.0
verifythis_fm2012_treedel:Treedel:inorder_zip,Unknown,0.29022614016666665,Timeout,10.125948060000002,Timeout,10.108968578399999,Timeout,10.190118209,Timeout,9.6513058068,Timeout,10.126806774600002,Timeout,10.129377528400001,0.0,0.0,1.888889,0.0,7.0,9.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,1.0,9.0,inorder_zip,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,18.0,Treedel,0.0,8.0,Timeout,10.1101308004,0.0,0.0
verifythis_fm2012_treedel:Treedel:main_lemma,Timeout,11.119628285599997,Timeout,10.124325385599999,Timeout,10.0914034388,Timeout,11.120137662400001,Failure,3.664460491,Timeout,10.129105934,Timeout,10.133388801,0.0,0.0,2.045455,0.0,11.0,22.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,1.0,17.0,main_lemma,0.0,0.0,2.0,0.0,3.0,24.0,22.0,0.0,1.0,0.0,0.0,46.0,Treedel,0.0,23.0,Timeout,10.111075444399997,0.0,1.0
vstte10_aqueue:AmortizedQueue:WP_parameter create,Valid,0.1256620235151515,Valid,0.13779660730000004,Valid,0.13577631456,Valid,0.16502099745098037,Valid,0.12844367367,Timeout,10.124805123399998,Timeout,10.1349449572,6.0,0.0,1.631579,0.0,10.0,38.0,0.0,0.0,0.0,vstte10_aqueue.mlw,0.0,1.0,31.0,WP_parameter create,1.0,0.0,1.0,1.0,0.0,26.0,39.0,1.0,1.0,0.0,0.0,63.0,AmortizedQueue,0.0,22.0,Valid,0.11193423857142858,0.0,3.0
vstte10_aqueue:AmortizedQueue:WP_parameter empty,Valid,0.11608334278723403,Valid,0.12704139442857143,Valid,0.1259445412,Valid,0.15961204284848488,Valid,0.12474344681578947,Valid,0.14595046470370368,Valid,0.14629168634328357,3.0,0.0,1.111111,0.0,6.0,18.0,0.0,0.0,0.0,vstte10_aqueue.mlw,0.0,0.0,15.0,WP_parameter empty,0.0,0.0,0.0,3.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,21.0,AmortizedQueue,0.0,0.0,Valid,0.0932915397,0.0,6.0
vstte10_aqueue:AmortizedQueue:WP_parameter enqueue,Valid,0.12352111031818182,Valid,0.12804118841999998,Valid,0.1430138395789474,Valid,0.17180657113636363,Valid,0.13046250389156627,Timeout,10.122044000799999,Timeout,10.1217616126,7.0,0.0,1.707317,0.0,12.0,41.0,0.0,0.0,0.0,vstte10_aqueue.mlw,0.0,2.0,31.0,WP_parameter enqueue,0.0,0.0,2.0,1.0,1.0,29.0,41.0,0.0,2.0,0.0,0.0,71.0,AmortizedQueue,0.0,27.0,Valid,0.11100340642999998,0.0,1.0
vstte10_aqueue:AmortizedQueue:WP_parameter head,Valid,0.1492720532352941,Valid,0.1308998432,Valid,0.18504829574683543,Valid,0.25432745667532464,Valid,0.9230756893999998,Timeout,10.124320168199999,Timeout,10.1277121142,3.0,0.0,1.681818,2.0,8.0,22.0,0.0,0.0,2.0,vstte10_aqueue.mlw,0.0,1.0,17.0,WP_parameter head,0.0,0.0,1.0,0.0,0.0,22.0,24.0,2.0,1.0,1.0,0.0,44.0,AmortizedQueue,0.0,15.0,Timeout,10.0954851994,2.0,3.0
vstte10_aqueue:AmortizedQueue:WP_parameter tail,Valid,0.15875334438461539,Valid,0.1396216621309524,Valid,0.24562491163636363,Valid,0.41208323350574716,Valid,1.7737154148000003,Timeout,10.128375136599999,Timeout,10.127956074,8.0,0.0,1.695652,2.0,12.0,46.0,0.0,0.0,2.0,vstte10_aqueue.mlw,0.0,2.0,35.0,WP_parameter tail,0.0,0.0,2.0,1.0,0.0,38.0,48.0,2.0,2.0,1.0,0.0,85.0,AmortizedQueue,0.0,30.0,Timeout,10.089554763399999,2.0,3.0
vstte10_inverting:InvertingAnInjection:WP_parameter inverting,Timeout,10.2416509542,Timeout,10.117034039,Timeout,10.084282065,Timeout,10.1561813642,Timeout,10.0935685498,Timeout,10.1241362302,Timeout,10.109983600799998,20.0,0.0,2.115385,0.0,22.0,78.0,0.0,0.0,0.0,vstte10_inverting.mlw,0.0,8.0,45.0,WP_parameter inverting,0.0,0.0,11.0,18.0,2.0,80.0,78.0,0.0,8.0,0.0,0.0,166.0,InvertingAnInjection,0.0,62.0,Timeout,10.0862532872,0.0,0.0
vstte10_inverting:InvertingAnInjection:WP_parameter inverting2,Unknown,2.943368661,Timeout,10.12202978,Timeout,10.095782275400001,Timeout,10.158377154999998,Timeout,10.0957256266,Timeout,10.1084636712,Timeout,10.1128291338,28.0,0.0,2.121495,0.0,25.0,107.0,0.0,0.0,0.0,vstte10_inverting.mlw,0.0,12.0,62.0,WP_parameter inverting2,0.0,0.0,15.0,23.0,2.0,109.0,107.0,0.0,12.0,0.0,0.0,228.0,InvertingAnInjection,0.0,86.0,Timeout,10.0839981176,0.0,0.0
vstte10_inverting:Test:WP_parameter test,Timeout,11.116495712399999,Valid,0.5183035305000001,Valid,0.3367637483529412,Unknown,0.18462778614736844,Valid,0.13179061578,Valid,6.417042629399999,Valid,6.1796267224,60.0,0.0,2.131868,0.0,49.0,182.0,0.0,0.0,0.0,vstte10_inverting.mlw,0.0,14.0,108.0,WP_parameter test,0.0,0.0,14.0,115.0,0.0,193.0,182.0,0.0,14.0,0.0,0.0,389.0,Test,0.0,78.0,Timeout,10.096488049600001,0.0,0.0
vstte10_max_sum:MaxAndSum2:WP_parameter max_sum,Timeout,11.100343093600001,Timeout,10.123846751799999,Timeout,10.094717064,Timeout,10.9366775076,Unknown,0.11520037383,Timeout,10.100228524600002,Timeout,10.115834810600001,29.0,0.0,2.269565,0.0,26.0,115.0,0.0,0.0,0.0,vstte10_max_sum.mlw,0.0,7.0,74.0,WP_parameter max_sum,1.0,0.0,10.0,45.0,2.0,139.0,116.0,1.0,7.0,0.0,0.0,262.0,MaxAndSum2,0.0,94.0,Unknown,0.1063567598125,0.0,0.0
vstte10_max_sum:MaxAndSum:WP_parameter max_sum,Unknown,0.12819045460465114,Unknown,0.13654084908695652,Unknown,2.4297817441999996,Unknown,0.13389238775,Unknown,0.10245374519,Valid,0.13138565227906976,Valid,0.13249715437179488,15.0,0.0,2.138889,0.0,23.0,72.0,0.0,0.0,0.0,vstte10_max_sum.mlw,0.0,7.0,46.0,WP_parameter max_sum,1.0,0.0,10.0,19.0,1.0,75.0,73.0,1.0,7.0,0.0,0.0,155.0,MaxAndSum,0.0,56.0,Unknown,0.09738914705063291,0.0,0.0
vstte10_max_sum:TestCase:WP_parameter test,Timeout,11.107399840200001,Valid,4.3392139236,Unknown,0.37393526022222207,Valid,0.460314431967742,Timeout,10.1003604364,Valid,0.17889111572413796,Valid,0.17862470389873417,40.0,0.0,2.217742,0.0,41.0,124.0,0.0,0.0,0.0,vstte10_max_sum.mlw,0.0,14.0,70.0,WP_parameter test,0.0,0.0,14.0,78.0,0.0,138.0,124.0,0.0,14.0,0.0,0.0,276.0,TestCase,0.0,60.0,Timeout,10.1150606624,0.0,0.0
vstte10_max_sum:TestCase:WP_parameter test_case,Valid,0.12205207426582282,Valid,0.12638398492063493,Valid,0.10246998093999998,Valid,0.12701668459523813,Valid,0.0888901358,Valid,0.1201085214,Valid,0.12420700446153846,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,vstte10_max_sum.mlw,0.0,0.0,0.0,WP_parameter test_case,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,TestCase,1.0,0.0,Valid,0.10099821815789474,0.0,0.0
vstte10_queens:NQueens63:WP_parameter check_is_consistent,Valid,2.1952384652,Valid,0.27855864900000005,Valid,0.961156913,Valid,0.27815687629999997,Valid,0.2033861351372549,Valid,0.1762071601333334,Valid,0.19159422867857143,23.0,0.0,1.63253,0.0,45.0,166.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,11.0,122.0,WP_parameter check_is_consistent,0.0,1.0,15.0,16.0,3.0,96.0,167.0,1.0,11.0,3.0,0.0,272.0,NQueens63,0.0,78.0,Unknown,0.1748555024893617,0.0,2.0
vstte10_queens:NQueens63:WP_parameter count_bt_queens,Unknown,0.28711287518181816,Valid,0.33695468655172417,Valid,0.9261724262,Timeout,11.1676069252,Unknown,3.5623173642000006,Valid,0.1964301756,Valid,0.19974387111764705,40.0,0.0,1.695473,0.0,48.0,243.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,18.0,180.0,WP_parameter count_bt_queens,3.0,1.0,19.0,26.0,4.0,154.0,247.0,4.0,18.0,0.0,0.0,413.0,NQueens63,0.0,122.0,Unknown,0.21352995086,0.0,6.0
vstte10_queens:NQueens63:WP_parameter count_queens,Valid,0.17036131056999998,Valid,0.17448632338636363,Valid,0.19248234327272729,Valid,0.19036370586538462,Timeout,10.1478167556,Valid,0.17810436167777774,Valid,0.18064786525,9.0,0.0,1.822222,0.0,19.0,45.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,6.0,30.0,WP_parameter count_queens,0.0,0.0,6.0,10.0,0.0,32.0,45.0,0.0,6.0,0.0,0.0,83.0,NQueens63,0.0,22.0,Valid,0.17187293175,0.0,0.0
vstte10_queens:NQueens63:WP_parameter test_count_8,Valid,0.16990762394117648,Valid,0.17107054431914895,Valid,0.1729144715416667,Valid,0.1860014471666667,Valid,0.17124524684210526,Valid,0.17741109005555555,Valid,0.161412606,1.0,0.0,1.714286,0.0,6.0,7.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,5.0,WP_parameter test_count_8,0.0,0.0,1.0,3.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,13.0,NQueens63,0.0,2.0,Valid,0.1664102015212766,0.0,0.0
vstte10_queens:NQueens:WP_parameter bt_queens,Timeout,11.155626100800001,Valid,5.482802028999999,Valid,1.9505205455999999,Timeout,10.2036587084,Timeout,10.147475882399998,Unknown,0.47066764670000005,Unknown,0.414894846095238,37.0,0.0,2.046083,0.0,40.0,217.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,15.0,126.0,WP_parameter bt_queens,2.0,1.0,39.0,25.0,7.0,212.0,220.0,3.0,15.0,8.0,0.0,445.0,NQueens,0.0,185.0,Timeout,10.1434314676,0.0,2.0
vstte10_queens:NQueens:WP_parameter check_is_consistent,Unknown,0.19023928097058826,Valid,0.18995020946153846,Valid,0.17921566452380952,Valid,0.19884110711999997,Valid,0.17454940656410253,Unknown,0.21021257544827587,Unknown,0.21198534608602151,17.0,0.0,2.197531,0.0,24.0,81.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,6.0,44.0,WP_parameter check_is_consistent,3.0,0.0,10.0,15.0,4.0,89.0,84.0,3.0,6.0,6.0,0.0,179.0,NQueens,0.0,74.0,Valid,0.16894079304166665,0.0,0.0
vstte10_queens:NQueens:WP_parameter count_bt_queens,Timeout,11.146608082000002,Valid,3.6433985028,Valid,0.43785418006382965,Valid,0.4768525210714286,Timeout,10.1536937634,Unknown,2.1147977268,Unknown,2.523746487,22.0,0.0,2.247191,0.0,34.0,89.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,8.0,51.0,WP_parameter count_bt_queens,2.0,1.0,10.0,15.0,6.0,103.0,92.0,3.0,8.0,0.0,0.0,201.0,NQueens,0.0,86.0,Timeout,10.1506129784,0.0,2.0
vstte10_queens:NQueens:WP_parameter count_queens,Valid,0.16182987734920634,Valid,0.16128544451428573,Valid,0.1742471071346154,Valid,0.17887936207142857,Valid,0.175634965,Valid,0.16922916240000002,Valid,0.17934987405128203,4.0,0.0,2.083333,0.0,7.0,12.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,7.0,WP_parameter count_queens,0.0,0.0,1.0,5.0,0.0,13.0,12.0,0.0,1.0,0.0,0.0,26.0,NQueens,0.0,8.0,Valid,0.16309735142,0.0,0.0
vstte10_queens:NQueens:WP_parameter queens,Valid,0.16714163122499998,Valid,0.1674665168888889,Valid,0.17847052295000002,Valid,0.1942410134516129,Timeout,10.1500148756,Valid,0.16966430349999997,Valid,0.18938379789473683,9.0,0.0,2.066667,0.0,17.0,45.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,5.0,23.0,WP_parameter queens,0.0,0.0,8.0,9.0,3.0,44.0,45.0,0.0,5.0,2.0,0.0,94.0,NQueens,0.0,35.0,Valid,0.3030219121428571,0.0,0.0
vstte10_queens:NQueens:WP_parameter test8,Valid,0.16583285410714285,Valid,0.16678301252631578,Valid,0.16814258341463414,Valid,0.16936985248913047,Valid,0.16752334899999996,Valid,0.16459362317,Valid,0.16912221880000003,4.0,0.0,2.142857,0.0,10.0,14.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,2.0,8.0,WP_parameter test8,0.0,0.0,2.0,8.0,0.0,15.0,14.0,0.0,2.0,0.0,0.0,31.0,NQueens,0.0,7.0,Valid,0.16280391964150942,0.0,0.0
vstte10_queens:NQueens:WP_parameter test_count_8,Valid,0.16301849594117646,Valid,0.16642836290909085,Valid,0.16886613922448981,Valid,0.17516996548999997,Valid,0.16785436762,Valid,0.1667885872280702,Valid,0.16864367797014923,4.0,0.0,2.142857,0.0,10.0,14.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,2.0,8.0,WP_parameter test_count_8,0.0,0.0,2.0,8.0,0.0,15.0,14.0,0.0,2.0,0.0,0.0,31.0,NQueens,0.0,7.0,Valid,0.16205556225999998,0.0,0.0
vstte10_queens:NQueens:consistent_row_eq,Valid,0.18905734383333334,Valid,0.17301050214285713,Valid,0.1684586113333333,Valid,0.1762049701666666,Valid,0.17056537016129042,Valid,0.166743673,Valid,0.16955100184000002,1.0,0.0,2.5,0.0,7.0,10.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,2.0,6.0,consistent_row_eq,0.0,0.0,3.0,2.0,0.0,14.0,10.0,0.0,2.0,0.0,0.0,26.0,NQueens,0.0,12.0,Valid,0.15878210508450705,0.0,0.0
vstte10_queens:NQueens:eq_board_extension,Valid,0.16759627496,Valid,0.16417050802173916,Valid,0.16773760466666665,Valid,0.16795765938461538,Valid,0.16544987495522387,Valid,0.1640110952077922,Valid,0.17634887703846153,0.0,0.0,2.375,0.0,6.0,8.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,6.0,eq_board_extension,0.0,0.0,2.0,1.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,20.0,NQueens,0.0,10.0,Valid,0.1588229390909091,0.0,0.0
vstte10_queens:NQueens:eq_board_set,Valid,0.1563741939607843,Valid,0.16178026448387098,Valid,0.16327566370000002,Timeout,11.146351240399998,Valid,0.17297222514285718,Unknown,0.16880832814285715,Unknown,0.18046248474999996,0.0,0.0,2.75,0.0,5.0,4.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,3.0,eq_board_set,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,12.0,NQueens,0.0,7.0,Unknown,0.4063513487282609,0.0,0.0
vstte10_queens:NQueens:eq_board_sym,Valid,0.16028019154666667,Valid,0.15999797127999998,Valid,0.16322942394117645,Valid,0.16333586179268292,Unknown,0.1613236452820513,Valid,0.16288664732352942,Valid,0.16524262073684212,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,2.0,eq_board_sym,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,10.0,NQueens,0.0,6.0,Valid,0.15749954842000002,0.0,0.0
vstte10_queens:NQueens:eq_board_trans,Valid,0.1591086841734694,Valid,0.16134469120930234,Valid,0.16265510086666665,Valid,0.1655662058846154,Unknown,0.16141540795833334,Valid,0.1621242121153846,Valid,0.1691629389375,0.0,0.0,2.8,0.0,5.0,5.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,3.0,eq_board_trans,0.0,0.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,15.0,NQueens,0.0,9.0,Valid,0.1581621782352941,0.0,0.0
vstte10_queens:NQueens:solution_eq_board,Unknown,1.8797430823999999,Unknown,0.3908556591739131,Unknown,1.5102700414,Timeout,10.179424872999999,Timeout,10.1487023594,Unknown,0.20765850060000002,Unknown,0.21501253357407407,0.0,0.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,vstte10_queens.mlw,0.0,1.0,6.0,solution_eq_board,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,19.0,NQueens,0.0,9.0,Timeout,10.1338040522,0.0,0.0
vstte10_search_list:SearchingALinkedList:WP_parameter head,Valid,0.11279744908333333,Valid,0.11536179732941176,Valid,0.1018160835,Valid,0.13906042801886795,Valid,0.10024811748863635,Valid,0.12686880970833334,Valid,0.13047624191666665,0.0,0.0,1.777778,2.0,6.0,9.0,0.0,0.0,2.0,vstte10_search_list.mlw,0.0,1.0,7.0,WP_parameter head,0.0,0.0,1.0,0.0,0.0,14.0,11.0,2.0,1.0,1.0,0.0,23.0,SearchingALinkedList,0.0,7.0,Timeout,10.097204210800001,2.0,3.0
vstte10_search_list:SearchingALinkedList:WP_parameter search,Valid,0.15033580550746267,Valid,0.14118913771666666,Unknown,3.8367715718,Timeout,10.114907370400001,Unknown,5.590397835599999,Timeout,10.1038655468,Timeout,10.1077387538,13.0,0.0,1.893939,2.0,14.0,66.0,0.0,0.0,1.0,vstte10_search_list.mlw,0.0,2.0,47.0,WP_parameter search,1.0,0.0,1.0,2.0,1.0,63.0,69.0,3.0,2.0,0.0,4.0,132.0,SearchingALinkedList,0.0,57.0,Timeout,10.078034769999999,1.0,2.0
vstte10_search_list:SearchingALinkedList:WP_parameter search_list,Valid,0.11487528082417582,Valid,0.11540828343333336,Valid,0.0827748146,Valid,0.12042279490243903,Valid,0.09062869124999999,Valid,0.10133492120000001,Valid,0.11864753503225808,6.0,0.0,1.846154,0.0,10.0,26.0,0.0,0.0,0.0,vstte10_search_list.mlw,0.0,2.0,17.0,WP_parameter search_list,0.0,0.0,1.0,5.0,0.0,21.0,26.0,0.0,2.0,0.0,2.0,49.0,SearchingALinkedList,0.0,16.0,Valid,0.08851790761538461,0.0,0.0
vstte10_search_list:SearchingALinkedList:WP_parameter search_loop,Unknown,0.21415275540999995,Unknown,0.36442136470833325,Timeout,10.0933836086,Timeout,10.1381245764,Timeout,10.0821549954,Timeout,10.1167380204,Timeout,10.1065535688,22.0,0.0,1.916667,3.0,26.0,120.0,0.0,0.0,3.0,vstte10_search_list.mlw,0.0,12.0,78.0,WP_parameter search_loop,2.0,0.0,11.0,20.0,0.0,109.0,125.0,5.0,12.0,7.0,2.0,240.0,SearchingALinkedList,0.0,77.0,Timeout,10.0964227592,3.0,6.0
vstte10_search_list:SearchingALinkedList:WP_parameter tail,Valid,0.10856806112903225,Valid,0.11380519194,Valid,0.09027262679999999,Valid,0.1338173411789474,Valid,0.10117603937500001,Valid,0.1237335186590909,Valid,0.12490496541935482,0.0,0.0,1.777778,2.0,6.0,9.0,0.0,0.0,2.0,vstte10_search_list.mlw,0.0,1.0,7.0,WP_parameter tail,0.0,0.0,1.0,0.0,0.0,14.0,11.0,2.0,1.0,1.0,0.0,23.0,SearchingALinkedList,0.0,7.0,Timeout,10.082308126600001,2.0,3.0
vstte12_bfs:BFS:WP_parameter bfs,Timeout,11.0833166688,Timeout,10.1047963856,Timeout,10.076243060800001,Timeout,11.108780349399998,Timeout,10.118560645799999,Timeout,10.1367938336,Timeout,10.139082088,21.0,0.0,2.316327,0.0,30.0,98.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,17.0,59.0,WP_parameter bfs,3.0,2.0,13.0,7.0,0.0,116.0,103.0,5.0,17.0,5.0,0.0,228.0,BFS,0.0,101.0,Timeout,10.0911461524,0.0,8.0
vstte12_bfs:BFS:WP_parameter fill_next,Timeout,11.0931603872,Timeout,10.11466656,Timeout,10.079095114999998,Timeout,10.176030428999999,Timeout,10.145406530399999,Timeout,10.118795412,Timeout,10.1224641984,23.0,0.0,2.25,0.0,26.0,108.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,13.0,66.0,WP_parameter fill_next,2.0,1.0,11.0,2.0,0.0,122.0,111.0,3.0,13.0,8.0,0.0,244.0,BFS,0.0,118.0,Timeout,10.094989827400001,0.0,2.0
vstte12_bfs:Graph:path_closure,Timeout,11.0980861158,Timeout,10.095983676200001,Timeout,10.103438309800001,Timeout,10.150089153,Unknown,3.3609992436,Timeout,10.1261215472,Timeout,10.118870787,0.0,0.0,2.333333,0.0,9.0,12.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,4.0,7.0,path_closure,0.0,0.0,5.0,0.0,0.0,13.0,12.0,0.0,4.0,0.0,0.0,29.0,Graph,0.0,13.0,Timeout,10.0680998998,0.0,0.0
vstte12_bfs:Graph:path_inversion,Valid,0.10984001983018865,Valid,0.1134106225,Valid,0.09938924130434781,Valid,0.1264688260588235,Valid,0.09444201904166667,Valid,0.11760020198275861,Valid,0.10345167640000001,1.0,0.0,2.333333,0.0,8.0,9.0,0.0,1.0,0.0,vstte12_bfs.mlw,0.0,1.0,6.0,path_inversion,0.0,0.0,2.0,2.0,0.0,11.0,9.0,0.0,2.0,0.0,0.0,22.0,Graph,0.0,9.0,Valid,0.08365571358695652,0.0,0.0
vstte12_bfs:Graph:path_nonneg,Timeout,11.1091714104,Timeout,10.106808094600002,Timeout,10.071620839599998,Timeout,10.1191678164,Timeout,10.0895175152,Timeout,10.105083182600001,Timeout,10.112806615,0.0,0.0,2.666667,0.0,4.0,3.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,1.0,2.0,path_nonneg,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,9.0,Graph,0.0,4.0,Timeout,10.0704211464,0.0,0.0
vstte12_combinators:Combinators:WP_parameter reduction,Timeout,11.073935876,Timeout,10.089935961999998,Timeout,10.07098143,Timeout,10.533638009799997,Failure,3.9858184512,Timeout,10.0942816034,Timeout,10.0923671416,14.0,0.0,1.730769,2.0,14.0,78.0,0.0,0.0,1.0,vstte12_combinators.mlw,0.0,8.0,52.0,WP_parameter reduction,0.0,0.0,7.0,0.0,5.0,71.0,80.0,2.0,8.0,0.0,0.0,147.0,Combinators,0.0,57.0,Timeout,10.1161187286,1.0,12.0
vstte12_combinators:Combinators:WP_parameter reduction2,Timeout,11.087571798199999,Valid,3.6685557611999995,Valid,0.989664522909091,Timeout,10.6456518876,Failure,4.6662071796,Valid,0.16476555781967214,Valid,0.1607243828888889,28.0,0.0,1.652778,9.0,20.0,144.0,0.0,0.0,15.0,vstte12_combinators.mlw,0.0,8.0,95.0,WP_parameter reduction2,0.0,0.0,8.0,0.0,6.0,143.0,153.0,9.0,8.0,0.0,7.0,278.0,Combinators,0.0,101.0,Valid,0.6909584171076923,1.0,26.0
vstte12_combinators:Combinators:WP_parameter reduction3,Timeout,11.081526224200001,Timeout,10.101242884000001,Timeout,10.087926757,Timeout,11.1186461206,Failure,4.0064771568,Failure,10.130446562,Failure,10.1581593174,42.0,0.0,1.69279,2.0,24.0,319.0,0.0,8.0,1.0,vstte12_combinators.mlw,0.0,22.0,227.0,WP_parameter reduction3,0.0,0.0,41.0,63.0,1.0,241.0,321.0,2.0,30.0,8.0,0.0,552.0,Combinators,0.0,136.0,Timeout,10.071143254199999,1.0,40.0
vstte12_combinators:Combinators:WP_parameter test_SKK,Valid,0.09680220531999999,Valid,0.10545898164285714,Valid,0.07591572418947369,Valid,0.10074033752941176,Valid,0.09293106512307692,Valid,0.09520214055223881,Valid,0.09193678300000001,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,vstte12_combinators.mlw,0.0,0.0,0.0,WP_parameter test_SKK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Combinators,1.0,0.0,Valid,0.0708500884923077,0.0,0.0
vstte12_combinators:Combinators:irreducible_is_value,Timeout,11.1005918072,Timeout,9.617817687599999,Timeout,10.078887693,Timeout,10.122067528799999,Unknown,1.4212542525714285,Timeout,10.087125178,Timeout,10.099735703399999,0.0,0.0,2.5,0.0,4.0,2.0,0.0,0.0,0.0,vstte12_combinators.mlw,0.0,1.0,2.0,irreducible_is_value,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,Combinators,0.0,2.0,Failure,9.223190491,0.0,0.0
vstte12_combinators:Combinators:ks1,Valid,0.09098416159999999,Valid,0.10882870051612901,Valid,0.08637780619672131,Valid,0.11642042691891892,Valid,0.093369698,Valid,0.096178137,Valid,0.10968736687804877,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,vstte12_combinators.mlw,0.0,0.0,5.0,ks1,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,Combinators,0.0,0.0,Valid,0.068569558,0.0,2.0
vstte12_combinators:Combinators:ks_even_odd,Timeout,11.1054704316,Timeout,10.1028946074,Timeout,10.0846710808,Timeout,10.376154368,Unknown,1.7025409172,Failure,10.138130395599998,Failure,10.1114338226,1.0,0.0,1.5,0.0,8.0,14.0,0.0,0.0,0.0,vstte12_combinators.mlw,0.0,1.0,12.0,ks_even_odd,0.0,0.0,1.0,4.0,0.0,10.0,14.0,0.0,1.0,0.0,0.0,22.0,Combinators,0.0,3.0,Timeout,10.0991312108,0.0,3.0
